Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
2013-01-25,82.35111236572266,28.334903717041016,27.81865692138672,13.1899995803833,61.51333236694336,10.65491771697998,38.31999969482422,2.8499999046325684,73.81761169433594,8.689983367919924,19.989486694335934,29.92250633239746,66.5142822265625,41.150001525878906,20.543119430541992,55.02714538574219,57.51415252685547,94.68000030517578,28.59000015258789,
2013-01-28,82.40023803710938,28.51637077331543,27.293367385864254,13.600000381469727,61.419639587402344,10.66427230834961,38.2400016784668,2.8199999332427983,74.49453735351562,8.501926422119139,19.806339263916016,29.84982872009277,66.25082397460939,40.68999862670898,20.7458610534668,55.67057418823242,57.39654541015625,94.5,28.57999992370605,
2013-01-29,83.34992218017578,28.80154037475586,27.60411071777344,13.800000190734865,61.07889175415039,10.682979583740234,38.52000045776367,2.740000009536743,73.15056610107422,8.384384155273438,19.94089126586914,29.493059158325195,66.90573120117189,40.18000030517578,20.43292808532715,55.69702911376953,57.6161003112793,95.0,28.770000457763672,
2013-01-30,82.5230484008789,28.70648765563965,27.32295227050781,13.4399995803833,61.62408065795898,10.58008098602295,37.93999862670898,2.650000095367432,72.13040161132812,8.557421684265138,19.608232498168945,29.334491729736328,66.23576354980469,40.400001525878906,20.300704956054688,55.08002090454102,57.41220474243164,95.3499984741211,29.270000457763672,
2013-01-31,82.31836700439453,29.27681541442871,27.14538764953613,13.949999809265135,61.2407455444336,10.66427230834961,37.83000183105469,2.5999999046325684,72.12055206298828,8.525959968566895,19.832496643066406,29.58554458618164,65.81421661376953,40.709999084472656,20.33156013488769,54.039939880371094,56.855430603027344,93.98999786376952,31.36000061035156,
2013-02-01,83.14524841308594,29.26817321777344,27.507923126220703,13.970000267028807,62.86780548095703,10.898138046264648,38.34000015258789,2.5999999046325684,72.25789642333984,8.691131591796875,19.832496643066406,29.92250633239746,66.79281616210939,41.810001373291016,20.525489807128906,54.42776489257813,57.16911697387695,97.87000274658205,31.899999618530273,
2013-02-04,82.49849700927734,28.948434829711914,27.5819034576416,13.93000030517578,62.03297805786133,10.851365089416504,38.099998474121094,2.5199999809265137,70.8551025390625,8.588882446289062,19.754005432128906,29.24199104309082,65.59592437744139,41.36000061035156,20.499046325683594,54.2955551147461,56.54956817626953,95.22000122070312,32.11999893188477,
2013-02-05,83.08794403076172,29.24225616455078,27.522714614868164,14.40999984741211,62.49298858642578,11.085229873657227,38.5099983215332,2.5999999046325684,71.87530517578125,8.643939018249513,19.993223190307614,29.73090171813965,65.85940551757811,41.04999923706055,20.653308868408203,54.8861083984375,56.557411193847656,95.31999969482422,32.310001373291016,
2013-02-06,84.07035827636719,29.46692276000977,27.47832679748535,13.539999961853027,61.69223403930664,11.169422149658203,38.400001525878906,2.5999999046325684,71.51234436035156,8.698997497558594,19.129802703857425,29.790367126464844,65.86690521240234,41.58000183105469,20.900117874145508,54.6745719909668,57.07500457763672,93.83000183105469,32.25,
2013-02-07,83.685546875,29.71751594543457,26.94562149047852,13.789999961853027,62.14371871948242,11.281678199768065,38.06999969482422,2.5699999332427983,75.67167663574219,8.738323211669924,18.75602912902832,29.73750877380371,65.76152038574219,35.2599983215332,21.067602157592773,54.27793884277344,56.83189010620117,92.66999816894531,32.240001678466804,
2013-02-08,84.04579162597656,29.73480224609375,26.81985092163086,13.760000228881836,62.45039367675781,12.544550895690918,39.11999893188477,2.5899999141693115,77.39816284179688,8.70686149597168,18.8195743560791,29.78376579284668,66.50675201416016,35.41999816894531,21.451045989990234,55.22987747192383,56.94952392578125,93.66000366210938,32.72999954223633,
2013-02-11,84.0130386352539,29.60518455505371,26.52391242980957,14.0,62.24595260620117,12.69422435760498,38.63999938964844,2.6700000762939453,76.89787292480469,8.80910873413086,18.785930633544922,29.46662521362305,66.5594482421875,35.310001373291016,21.508344650268555,55.3180046081543,57.03578186035156,92.3000030517578,33.029998779296875,
2013-02-12,84.70072937011719,29.639745712280273,26.205766677856445,14.039999961853027,62.50151824951172,12.638097763061525,38.88999938964844,2.7699999809265137,77.10386657714844,8.895627975463867,18.501861572265625,29.479839324951172,66.86809539794922,36.7400016784668,21.534791946411133,55.26511001586914,57.08285140991211,90.20999908447266,33.02000045776367,
2013-02-13,84.72956085205078,29.77800941467285,26.09479522705078,14.710000038146973,62.663368225097656,12.84389877319336,38.810001373291016,2.75,77.46682739257812,8.919224739074707,18.44499015808105,29.565732955932614,66.8304443359375,37.310001373291016,21.825685501098636,58.3060188293457,56.74562072753906,92.01000213623048,32.75,
2013-02-14,84.66366577148438,29.98540306091309,27.05660820007324,14.710000038146973,62.29707336425781,13.096473693847654,38.61000061035156,2.75,77.33932495117188,8.816973686218262,18.513233184814453,29.453411102294922,66.76270294189453,37.86999893188477,21.46867561340332,57.65377426147461,56.11824417114258,87.62999725341797,32.560001373291016,
2013-02-15,85.03434753417969,30.31377220153809,27.80386734008789,14.65999984741211,63.17449188232422,13.442594528198242,38.63000106811523,2.7100000381469727,77.49624633789062,8.785514831542969,18.70659828186035,27.91400718688965,66.41641235351561,38.4900016784668,21.58768081665039,57.66258239746094,56.165306091308594,86.01000213623047,32.72999954223633,
2013-02-19,85.81687927246094,30.089096069335934,28.25517654418945,14.390000343322756,64.23079681396484,13.68581485748291,38.9900016784668,2.8199999332427983,79.18354797363281,8.942819595336914,18.77863121032715,28.4161319732666,66.77022552490234,38.58000183105469,22.16946220397949,58.03277587890625,56.40057754516602,83.38999938964844,32.59999847412109,
2013-02-20,84.96845245361328,29.82986640930176,28.56591606140137,14.119999885559082,63.89004135131836,13.3209867477417,38.77000045776367,2.700000047683716,77.98676300048828,8.942819595336914,18.888580322265625,27.90740966796875,65.94972991943361,37.400001525878906,21.706682205200195,56.46384811401367,56.35353088378906,84.45999908447266,31.729999542236328,
2013-02-21,84.61425018310547,29.60518455505371,28.69170188903809,14.34000015258789,62.91039657592773,13.358403205871582,38.34000015258789,2.5999999046325684,77.55511474609375,8.698997497558594,18.797584533691406,27.5043888092041,64.48934936523439,37.06999969482422,21.878572463989254,56.525550842285156,56.01630783081055,87.27999877929688,31.40999984741211,
